"Sample.ID","Replicate.Number","Sample.Volume","Sample.Collection.Method","Filter.Preservation.Method","Sample.Notes","Filter.Type","Filter.Pore.Size","Survey.Date.and.Time","Site.Name","Crew","Blank.Included","Site.Notes","County","State","Year","Habitat","Size","Site.Character","Project.Name","Waterbody.Name","Sample.Depth","Sub.Site.Locations","flow.CMS","Air.Temperature","Water.Temperature","Dissolved.Oxygen","Specific.Conductance","pH","X.Coordinate","Y.Coordinate","Extraction.Status","Location.Storage.Method","DNA.Volume.ul.remaining","RNA.Volume.ul.remaining"
"Beaver1_20240716_2",2,400,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 17:37","Beaver1","OV, JL","yes","Paired BMI with Yurok","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Beaver Creek","Surface",NA,NA,34.1,23.75789474,8.943157895,218.0947368,NA,-122.3128605,41.99012883,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Beaver1_20240716_3",3,425,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 17:37","Beaver1","OV, JL","yes","Paired BMI with Yurok","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Beaver Creek","Surface",NA,NA,34.1,23.75789474,8.943157895,218.0947368,NA,-122.3128605,41.99012883,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Beaver1_20240716_4",4,425,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 17:37","Beaver1","OV, JL","yes","Paired BMI with Yurok","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Beaver Creek","Surface",NA,NA,34.1,23.75789474,8.943157895,218.0947368,NA,-122.3128605,41.99012883,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Beaver1_20240716_5",5,400,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 17:37","Beaver1","OV, JL","yes","Paired BMI with Yurok","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Beaver Creek","Surface",NA,NA,34.1,23.75789474,8.943157895,218.0947368,NA,-122.3128605,41.99012883,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Beaver1_20240716_6",6,375,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 17:37","Beaver1","OV, JL","yes","Paired BMI with Yurok","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Beaver Creek","Surface",NA,NA,34.1,23.75789474,8.943157895,218.0947368,NA,-122.3128605,41.99012883,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Beaver1_20240716_7",7,450,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 17:37","Beaver1","OV, JL","yes","Paired BMI with Yurok","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Beaver Creek","Surface",NA,NA,34.1,23.75789474,8.943157895,218.0947368,NA,-122.3128605,41.99012883,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Beaver1_20240716_8",8,475,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 17:37","Beaver1","OV, JL","yes","Paired BMI with Yurok","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Beaver Creek","Surface",NA,NA,34.1,23.75789474,8.943157895,218.0947368,NA,-122.3128605,41.99012883,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Beaver1_20240716_9",9,450,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 17:37","Beaver1","OV, JL","yes","Paired BMI with Yurok","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Beaver Creek","Surface",NA,NA,34.1,23.75789474,8.943157895,218.0947368,NA,-122.3128605,41.99012883,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Beaver1_20240716_blank",10,500,"deionized water","RNAprotect Tissue Reagent","Was not stored separate at first","Sterivex","0.45 micron","7/16/2024 17:37","Beaver1","OV, JL","yes","Paired BMI with Yurok","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Beaver Creek","Surface",NA,NA,34.1,23.75789474,8.943157895,218.0947368,NA,-122.3128605,41.99012883,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath6_20240716_1",1,150,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 18:45","Klamath6","OV, JL","no","Moved to pair with BMI","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.6,8.4,152.5,NA,-122.3856685,41.96889648,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath6_20240716_2",2,150,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 18:45","Klamath6","OV, JL","no","Moved to pair with BMI","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.6,8.4,152.5,NA,-122.3856685,41.96889648,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath6_20240716_3",3,150,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 18:45","Klamath6","OV, JL","no","Moved to pair with BMI","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.6,8.4,152.5,NA,-122.3856685,41.96889648,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath6_20240716_4",4,150,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 18:45","Klamath6","OV, JL","no","Moved to pair with BMI","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.6,8.4,152.5,NA,-122.3856685,41.96889648,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath6_20240716_5",5,125,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 18:45","Klamath6","OV, JL","no","Moved to pair with BMI","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.6,8.4,152.5,NA,-122.3856685,41.96889648,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath6_20240716_6",6,125,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 18:45","Klamath6","OV, JL","no","Moved to pair with BMI","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.6,8.4,152.5,NA,-122.3856685,41.96889648,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath6_20240716_7",7,100,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 18:45","Klamath6","OV, JL","no","Moved to pair with BMI","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.6,8.4,152.5,NA,-122.3856685,41.96889648,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath6_20240716_8",8,100,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 18:45","Klamath6","OV, JL","no","Moved to pair with BMI","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.6,8.4,152.5,NA,-122.3856685,41.96889648,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath6_20240716_9",9,100,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 18:45","Klamath6","OV, JL","no","Moved to pair with BMI","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,22.6,8.4,152.5,NA,-122.3856685,41.96889648,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Bogus1_20240716_1",1,500,"pooled water sample","RNAprotect Tissue Reagent","Accidentally stopped at 500","Sterivex","0.45 micron","7/16/2024 21:15","Bogus1","OV, JL","no","","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Bogus Creek","Surface",NA,NA,NA,23.5,8.44,273.5,NA,-122.4394213,41.92915103,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Bogus1_20240716_2",2,675,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 21:15","Bogus1","OV, JL","no","","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Bogus Creek","Surface",NA,NA,NA,23.5,8.44,273.5,NA,-122.4394213,41.92915103,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Bogus1_20240716_3",3,675,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 21:15","Bogus1","OV, JL","no","","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Bogus Creek","Surface",NA,NA,NA,23.5,8.44,273.5,NA,-122.4394213,41.92915103,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Bogus1_20240716_4",4,950,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 21:15","Bogus1","OV, JL","no","","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Bogus Creek","Surface",NA,NA,NA,23.5,8.44,273.5,NA,-122.4394213,41.92915103,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Bogus1_20240716_5",5,750,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 21:15","Bogus1","OV, JL","no","","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Bogus Creek","Surface",NA,NA,NA,23.5,8.44,273.5,NA,-122.4394213,41.92915103,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Bogus1_20240716_6",6,750,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 21:15","Bogus1","OV, JL","no","","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Bogus Creek","Surface",NA,NA,NA,23.5,8.44,273.5,NA,-122.4394213,41.92915103,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Bogus1_20240716_7",7,925,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 21:15","Bogus1","OV, JL","no","","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Bogus Creek","Surface",NA,NA,NA,23.5,8.44,273.5,NA,-122.4394213,41.92915103,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Bogus1_20240716_8",8,975,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 21:15","Bogus1","OV, JL","no","","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Bogus Creek","Surface",NA,NA,NA,23.5,8.44,273.5,NA,-122.4394213,41.92915103,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Bogus1_20240716_9",9,850,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 21:15","Bogus1","OV, JL","no","","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Bogus Creek","Surface",NA,NA,NA,23.5,8.44,273.5,NA,-122.4394213,41.92915103,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath1_20240716_1",1,95,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 22:14","Klamath1","OV, JL","no","Under the bridge","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,25.2,7.82,155.3,NA,-122.4418899,41.93121034,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath1_20240716_2",2,95,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 22:14","Klamath1","OV, JL","no","Under the bridge","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,25.2,7.82,155.3,NA,-122.4418899,41.93121034,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath1_20240716_3",3,95,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 22:14","Klamath1","OV, JL","no","Under the bridge","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,25.2,7.82,155.3,NA,-122.4418899,41.93121034,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath1_20240716_4",4,50,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 22:14","Klamath1","OV, JL","no","Under the bridge","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,25.2,7.82,155.3,NA,-122.4418899,41.93121034,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath1_20240716_5",5,50,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 22:14","Klamath1","OV, JL","no","Under the bridge","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,25.2,7.82,155.3,NA,-122.4418899,41.93121034,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath1_20240716_6",6,100,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 22:14","Klamath1","OV, JL","no","Under the bridge","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,25.2,7.82,155.3,NA,-122.4418899,41.93121034,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Klamath1_20240716_7",7,95,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 22:14","Klamath1","OV, JL","no","Under the bridge","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,25.2,7.82,155.3,NA,-122.4418899,41.93121034,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Klamath1_20240716_8",8,80,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 22:14","Klamath1","OV, JL","no","Under the bridge","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,25.2,7.82,155.3,NA,-122.4418899,41.93121034,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Klamath1_20240716_9",9,50,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 22:14","Klamath1","OV, JL","no","Under the bridge","Siskiyou","CA",2024,"Stream","Mainstem","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Klamath River","Surface",NA,NA,NA,25.2,7.82,155.3,NA,-122.4418899,41.93121034,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Jenny2_20240716_1",1,500,"deionized water","RNAprotect Tissue Reagent","Blank
","Sterivex","0.45 micron","7/16/2024 15:43","Jenny2","SS, DK, GPs","yes","Blank at road","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface",NA,NA,21.1,19.9,6.92,233,NA,-122.3922812,41.9791788,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Jenny2_20240716_2",2,400,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 15:43","Jenny2","SS, DK, GPs","yes","Blank at road","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface",NA,NA,21.1,19.9,6.92,233,NA,-122.3922812,41.9791788,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Jenny2_20240716_3",3,400,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 15:43","Jenny2","SS, DK, GPs","yes","Blank at road","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface",NA,NA,21.1,19.9,6.92,233,NA,-122.3922812,41.9791788,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Jenny2_20240716_4",4,600,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 15:43","Jenny2","SS, DK, GPs","yes","Blank at road","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface",NA,NA,21.1,19.9,6.92,233,NA,-122.3922812,41.9791788,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Jenny2_20240716_5",5,700,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 15:43","Jenny2","SS, DK, GPs","yes","Blank at road","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface",NA,NA,21.1,19.9,6.92,233,NA,-122.3922812,41.9791788,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Jenny2_20240716_6",6,600,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 15:43","Jenny2","SS, DK, GPs","yes","Blank at road","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface",NA,NA,21.1,19.9,6.92,233,NA,-122.3922812,41.9791788,"DNA extraction","Genidaqs freezer (-20 degrees C)",100,NA
"Jenny2_20240716_7",7,700,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 15:43","Jenny2","SS, DK, GPs","yes","Blank at road","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface",NA,NA,21.1,19.9,6.92,233,NA,-122.3922812,41.9791788,"RNA extraction","Genidaqs freezer (-20 degrees C)",NA,100
"Jenny2_20240716_8",8,550,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 15:43","Jenny2","SS, DK, GPs","yes","Blank at road","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface",NA,NA,21.1,19.9,6.92,233,NA,-122.3922812,41.9791788,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Jenny2_20240716_9",9,600,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 15:43","Jenny2","SS, DK, GPs","yes","Blank at road","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface",NA,NA,21.1,19.9,6.92,233,NA,-122.3922812,41.9791788,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Jenny2_20240716_10",10,600,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 15:43","Jenny2","SS, DK, GPs","yes","Blank at road","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface",NA,NA,21.1,19.9,6.92,233,NA,-122.3922812,41.9791788,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
"Jenny3_20240716_1",1,600,"pooled water sample","RNAprotect Tissue Reagent","","Sterivex","0.45 micron","7/16/2024 17:34","Jenny3","SS, DK,gps","no","","Siskiyou","CA",2024,"Stream","Tributary","Dam removal, anadromous","PRJ107489_Lower Klamath Project ","Jenny Creek","Surface",NA,NA,25.5,20.2,8.37,224.6,NA,-122.3824132,41.98321762,"Not extracted","Genidaqs freezer (-20 degrees C)",NA,NA
